booking_id,booking_date,checkin_date,checkout_date,hotel_id,room_nights_booked,booking_status,booking_channel,base_price,discount_amount,final_price_paid
5695,2025-01-21,2025-01-21,2025-01-22,21,45,Completed,Web,2058.92,313.06,1745.86
5696,2025-01-22,2025-01-22,2025-01-24,21,45,Completed,App,1652.3,239.39,1412.91
5697,2025-01-23,2025-01-23,2025-01-24,21,41,Completed,App,1757.09,249.71,1507.38
5698,2025-01-24,2025-01-24,2025-01-25,21,45,Completed,Walk-In,1983.5,42.12,1941.38
5699,2025-01-25,2025-01-25,2025-01-26,21,42,Completed,Web,2171.67,328.5,1843.17
5700,2025-01-26,2025-01-26,2025-01-29,21,45,Completed,Walk-In,2424.01,168.32,2255.69
5701,2025-01-27,2025-01-27,2025-01-29,21,45,Completed,OTA Partner,1630.1,216.28,1413.81
5702,2025-01-28,2025-01-28,2025-01-30,21,42,Completed,Web,1824.11,258.73,1565.38
5703,2025-01-29,2025-01-29,2025-01-31,21,37,Completed,App,1541.27,132.6,1408.67
5704,2025-01-30,2025-01-30,2025-02-01,21,45,Completed,Web,1885.16,266.95,1618.21
5705,2025-01-31,2025-01-31,2025-02-01,21,45,Completed,App,2452.43,297.6,2154.83
5706,2025-02-01,2025-02-01,2025-02-02,21,45,Completed,App,1754.43,248.05,1506.37
5707,2025-02-02,2025-02-02,2025-02-03,21,45,Cancelled,Walk-In,1781.58,111.93,1669.65
5708,2025-02-03,2025-02-03,2025-02-05,21,35,Completed,App,1456.97,178.6,1278.38
5709,2025-02-04,2025-02-04,2025-02-06,21,28,Completed,OTA Partner,1772.85,146.67,1626.17
5710,2025-02-05,2025-02-05,2025-02-06,21,27,Completed,OTA Partner,1349.91,164.73,1185.18
5711,2025-02-06,2025-02-06,2025-02-07,21,22,Cancelled,Web,1335.89,205.51,1130.37
5712,2025-02-07,2025-02-07,2025-02-10,21,45,Completed,OTA Partner,1819.42,98.83,1720.59
5713,2025-02-08,2025-02-08,2025-02-10,21,45,Completed,Walk-In,1642.14,44.62,1597.52
5714,2025-02-09,2025-02-09,2025-02-10,21,43,Completed,App,1991.67,238.09,1753.59
5715,2025-02-10,2025-02-10,2025-02-11,21,36,Completed,Web,1469.7,140.3,1329.4
5716,2025-02-11,2025-02-11,2025-02-12,21,35,Completed,OTA Partner,1450.42,161.29,1289.14
5717,2025-02-12,2025-02-12,2025-02-13,21,42,Completed,OTA Partner,1605.18,189.33,1415.85
5718,2025-02-13,2025-02-13,2025-02-16,21,36,Completed,App,1526.48,266.23,1260.25
5719,2025-02-14,2025-02-14,2025-02-16,21,45,Completed,OTA Partner,2106.12,286.39,1819.73
5720,2025-02-15,2025-02-15,2025-02-16,21,37,Completed,Web,1951.18,279.57,1671.61
5721,2025-02-16,2025-02-16,2025-02-17,21,45,Completed,OTA Partner,2063.26,285.46,1777.8
5722,2025-02-17,2025-02-17,2025-02-19,21,32,Cancelled,App,1453.29,142.44,1310.85
5723,2025-02-18,2025-02-18,2025-02-19,21,31,Completed,App,1329.33,133.81,1195.52
5724,2025-02-19,2025-02-19,2025-02-20,21,35,Completed,OTA Partner,1469.51,130.58,1338.93
5725,2025-02-20,2025-02-20,2025-02-21,21,40,Completed,App,1734.23,306.93,1427.3
5726,2025-02-21,2025-02-21,2025-02-22,21,40,Completed,Web,1641.86,283.31,1358.55
5727,2025-02-22,2025-02-22,2025-02-23,21,37,Completed,App,1597.96,157.73,1440.23
5728,2025-02-23,2025-02-23,2025-02-24,21,39,Completed,Web,1899.92,200.03,1699.89
5729,2025-02-24,2025-02-24,2025-02-25,21,29,Completed,Web,1456.15,136.27,1319.88
5730,2025-02-25,2025-02-25,2025-02-28,21,26,Completed,Web,1589.65,127.2,1462.45
5731,2025-02-26,2025-02-26,2025-02-28,21,31,Completed,App,1570.72,175.22,1395.51
5732,2025-02-27,2025-02-27,2025-03-01,21,45,Completed,Walk-In,1249.98,20.44,1229.54
5733,2025-02-28,2025-02-28,2025-03-03,21,38,Completed,App,2020.72,314.6,1706.12
5734,2024-06-01,2024-06-01,2024-06-02,22,94,No-Show,Web,3318.79,520.74,2798.04
5735,2024-06-02,2024-06-02,2024-06-03,22,100,Completed,Web,3722.25,315.96,3406.29
5736,2024-06-03,2024-06-03,2024-06-04,22,77,Completed,Walk-In,2886.17,196.31,2689.87
5737,2024-06-04,2024-06-04,2024-06-07,22,89,Cancelled,OTA Partner,2462.31,479.28,1983.03
5738,2024-06-05,2024-06-05,2024-06-07,22,76,Cancelled,Web,2922.51,276.72,2645.79
5739,2024-06-06,2024-06-06,2024-06-08,22,69,Completed,Walk-In,2944.22,69.48,2874.74
5740,2024-06-07,2024-06-07,2024-06-10,22,71,Completed,Web,3688.32,389.76,3298.56
5741,2024-06-08,2024-06-08,2024-06-10,22,92,Completed,Walk-In,2955.27,192.71,2762.56
5742,2024-06-09,2024-06-09,2024-06-10,22,98,Completed,Web,2988.42,419.64,2568.78
5743,2024-06-10,2024-06-10,2024-06-12,22,87,Completed,OTA Partner,2926.37,155.26,2771.11
5744,2024-06-11,2024-06-11,2024-06-13,22,73,Completed,OTA Partner,2538.37,207.29,2331.07
5745,2024-06-12,2024-06-12,2024-06-13,22,77,Completed,Web,2536.7,207.7,2329.0
5746,2024-06-13,2024-06-13,2024-06-15,22,71,Completed,OTA Partner,2400.57,304.79,2095.77
5747,2024-06-14,2024-06-14,2024-06-15,22,88,Completed,App,3127.85,406.59,2721.26
5748,2024-06-15,2024-06-15,2024-06-16,22,95,Completed,OTA Partner,3649.57,402.28,3247.29
5749,2024-06-16,2024-06-16,2024-06-17,22,79,Completed,OTA Partner,3773.73,238.88,3534.85
5750,2024-06-17,2024-06-17,2024-06-18,22,75,Completed,OTA Partner,3053.45,369.85,2683.61
5751,2024-06-18,2024-06-18,2024-06-19,22,77,Completed,Web,2673.93,463.65,2210.28
5752,2024-06-19,2024-06-19,2024-06-20,22,67,Cancelled,App,2647.73,357.09,2290.64
5753,2024-06-20,2024-06-20,2024-06-21,22,63,Completed,Web,3004.87,532.7,2472.17
5754,2024-06-21,2024-06-21,2024-06-23,22,94,Completed,Web,3442.38,440.59,3001.8
5755,2024-06-22,2024-06-22,2024-06-24,22,74,Completed,Web,2939.66,407.82,2531.85
5756,2024-06-23,2024-06-23,2024-06-24,22,105,Completed,Web,2901.25,514.59,2386.66
5757,2024-06-24,2024-06-24,2024-06-25,22,70,Completed,Web,2512.29,205.36,2306.93
5758,2024-06-25,2024-06-25,2024-06-28,22,57,Completed,App,2689.4,316.3,2373.1
5759,2024-06-26,2024-06-26,2024-06-29,22,80,Cancelled,OTA Partner,2412.89,404.29,2008.6
5760,2024-06-27,2024-06-27,2024-06-29,22,71,Completed,Walk-In,2809.23,151.38,2657.84
5761,2024-06-28,2024-06-28,2024-06-29,22,92,Completed,Web,2836.93,240.73,2596.2
5762,2024-06-29,2024-06-29,2024-07-01,22,99,Completed,App,3373.59,414.39,2959.2
5763,2024-06-30,2024-06-30,2024-07-01,22,95,Completed,App,3561.17,577.56,2983.61
5764,2024-07-01,2024-07-01,2024-07-03,22,66,Cancelled,Web,2069.17,280.02,1789.15
5765,2024-07-02,2024-07-02,2024-07-03,22,64,Completed,OTA Partner,2016.56,110.39,1906.17
5766,2024-07-03,2024-07-03,2024-07-04,22,46,Cancelled,Web,2237.91,286.69,1951.22
5767,2024-07-04,2024-07-04,2024-07-07,22,46,Completed,Walk-In,2028.29,30.33,1997.97
5768,2024-07-05,2024-07-05,2024-07-07,22,90,Cancelled,OTA Partner,2830.99,230.59,2600.4
5769,2024-07-06,2024-07-06,2024-07-07,22,73,Cancelled,App,2614.93,242.83,2372.11
5770,2024-07-07,2024-07-07,2024-07-08,22,54,Completed,Walk-In,2331.3,94.94,2236.36
5771,2024-07-08,2024-07-08,2024-07-10,22,56,Completed,App,2368.72,423.94,1944.78
5772,2024-07-09,2024-07-09,2024-07-10,22,50,Completed,OTA Partner,2046.8,122.83,1923.98
5773,2024-07-10,2024-07-10,2024-07-11,22,55,Completed,Web,2423.58,388.65,2034.93
5774,2024-07-11,2024-07-11,2024-07-13,22,64,Completed,App,2498.35,290.22,2208.13
5775,2024-07-12,2024-07-12,2024-07-13,22,82,Completed,Walk-In,2914.63,125.73,2788.91
5776,2024-07-13,2024-07-13,2024-07-15,22,75,Completed,App,3045.9,246.33,2799.57
5777,2024-07-14,2024-07-14,2024-07-15,22,64,Completed,OTA Partner,2417.23,176.08,2241.14
5778,2024-07-15,2024-07-15,2024-07-18,22,71,Completed,Web,2403.34,276.67,2126.67
5779,2024-07-16,2024-07-16,2024-07-17,22,64,Cancelled,OTA Partner,2596.56,264.15,2332.41
5780,2024-07-17,2024-07-17,2024-07-19,22,58,Completed,Walk-In,2130.77,131.0,1999.77
5781,2024-07-18,2024-07-18,2024-07-20,22,59,Completed,App,2482.95,414.82,2068.13
5782,2024-07-19,2024-07-19,2024-07-20,22,73,Completed,Web,2433.63,197.78,2235.85
5783,2024-07-20,2024-07-20,2024-07-22,22,83,Completed,Web,3075.72,353.08,2722.64
5784,2024-07-21,2024-07-21,2024-07-23,22,91,Completed,Web,2892.42,507.9,2384.52
5785,2024-07-22,2024-07-22,2024-07-23,22,41,Completed,Web,2176.53,294.24,1882.29
5786,2024-07-23,2024-07-23,2024-07-25,22,51,Completed,Web,2297.2,351.57,1945.62
5787,2024-07-24,2024-07-24,2024-07-25,22,67,Cancelled,OTA Partner,2093.11,153.85,1939.26
5788,2024-07-25,2024-07-25,2024-07-27,22,71,Completed,App,2137.3,234.47,1902.83
5789,2024-07-26,2024-07-26,2024-07-28,22,100,Completed,App,2470.19,239.07,2231.12
5790,2024-07-27,2024-07-27,2024-07-28,22,63,Completed,Walk-In,2706.49,28.53,2677.95
5791,2024-07-28,2024-07-28,2024-07-29,22,86,Completed,App,3076.53,459.04,2617.49
5792,2024-07-29,2024-07-29,2024-07-30,22,54,Completed,App,2098.09,331.78,1766.31
5793,2024-07-30,2024-07-30,2024-07-31,22,63,Completed,Web,2576.02,443.06,2132.96
5794,2024-07-31,2024-07-31,2024-08-02,22,70,Completed,Web,2246.06,347.0,1899.07
5795,2024-08-01,2024-08-01,2024-08-02,22,61,Completed,Walk-In,2233.62,161.84,2071.79
5796,2024-08-02,2024-08-02,2024-08-03,22,82,Completed,OTA Partner,2326.12,149.51,2176.61
5797,2024-08-03,2024-08-03,2024-08-04,22,72,Cancelled,OTA Partner,2550.66,238.58,2312.07
5798,2024-08-04,2024-08-04,2024-08-06,22,65,Completed,OTA Partner,3051.67,578.78,2472.89
5799,2024-08-05,2024-08-05,2024-08-06,22,62,Completed,App,2200.36,202.95,1997.4
5800,2024-08-06,2024-08-06,2024-08-08,22,54,Completed,App,2417.59,347.69,2069.9
5801,2024-08-07,2024-08-07,2024-08-08,22,67,Completed,App,2381.34,203.99,2177.36
5802,2024-08-08,2024-08-08,2024-08-09,22,61,Completed,OTA Partner,2390.13,255.16,2134.98
5803,2024-08-09,2024-08-09,2024-08-11,22,76,Completed,Walk-In,2730.75,190.27,2540.48
5804,2024-08-10,2024-08-10,2024-08-12,22,71,Completed,App,2861.2,497.56,2363.64
5805,2024-08-11,2024-08-11,2024-08-12,22,69,Completed,OTA Partner,2860.51,272.75,2587.76
5806,2024-08-12,2024-08-12,2024-08-13,22,71,Completed,Web,2492.08,316.97,2175.11
5807,2024-08-13,2024-08-13,2024-08-16,22,62,Completed,App,2605.41,224.11,2381.3
5808,2024-08-14,2024-08-14,2024-08-15,22,46,Completed,OTA Partner,2353.97,294.69,2059.28
5809,2024-08-15,2024-08-15,2024-08-18,22,57,Completed,Web,2229.46,205.28,2024.18
5810,2024-08-16,2024-08-16,2024-08-18,22,63,Completed,OTA Partner,2875.83,419.0,2456.84
5811,2024-08-17,2024-08-17,2024-08-20,22,77,Completed,Web,2437.74,431.86,2005.88
5812,2024-08-18,2024-08-18,2024-08-21,22,66,Completed,OTA Partner,2461.61,481.12,1980.49
5813,2024-08-19,2024-08-19,2024-08-20,22,67,Completed,Web,2466.14,302.58,2163.56
5814,2024-08-20,2024-08-20,2024-08-22,22,55,Completed,OTA Partner,2189.75,171.85,2017.89
5815,2024-08-21,2024-08-21,2024-08-22,22,49,Cancelled,App,2403.22,360.87,2042.35
5816,2024-08-22,2024-08-22,2024-08-23,22,68,Completed,Web,2128.14,175.83,1952.31
5817,2024-08-23,2024-08-23,2024-08-25,22,66,Completed,OTA Partner,2668.12,184.33,2483.79
5818,2024-08-24,2024-08-24,2024-08-25,22,77,Cancelled,OTA Partner,2672.94,513.89,2159.05
5819,2024-08-25,2024-08-25,2024-08-26,22,74,Completed,OTA Partner,2776.3,145.03,2631.26
5820,2024-08-26,2024-08-26,2024-08-27,22,56,Completed,Web,2087.03,276.71,1810.32
5821,2024-08-27,2024-08-27,2024-08-28,22,66,Completed,Walk-In,2468.03,168.78,2299.25
5822,2024-08-28,2024-08-28,2024-08-29,22,69,Completed,Web,2392.54,287.73,2104.81
5823,2024-08-29,2024-08-29,2024-09-01,22,65,Completed,App,2192.52,391.87,1800.65
5824,2024-08-30,2024-08-30,2024-08-31,22,73,Completed,OTA Partner,2926.27,526.14,2400.13
5825,2024-08-31,2024-08-31,2024-09-02,22,74,Completed,App,2887.94,453.14,2434.8
5826,2024-09-01,2024-09-01,2024-09-02,22,92,Cancelled,App,3596.38,598.75,2997.62
5827,2024-09-02,2024-09-02,2024-09-03,22,77,Completed,Walk-In,2949.33,177.56,2771.78
5828,2024-09-03,2024-09-03,2024-09-04,22,79,Completed,OTA Partner,2719.69,187.35,2532.34
5829,2024-09-04,2024-09-04,2024-09-05,22,72,Completed,OTA Partner,3002.55,173.03,2829.52
5830,2024-09-05,2024-09-05,2024-09-06,22,92,Completed,App,2864.12,333.06,2531.06
5831,2024-09-06,2024-09-06,2024-09-08,22,82,Completed,OTA Partner,3369.61,286.87,3082.74
5832,2024-09-07,2024-09-07,2024-09-08,22,92,Completed,Web,3591.54,548.63,3042.91
5833,2024-09-08,2024-09-08,2024-09-10,22,97,Completed,Walk-In,3646.07,39.02,3607.05
5834,2024-09-09,2024-09-09,2024-09-11,22,81,Completed,OTA Partner,2956.76,315.88,2640.88
5835,2024-09-10,2024-09-10,2024-09-11,22,82,Completed,Web,2869.28,425.66,2443.62
5836,2024-09-11,2024-09-11,2024-09-12,22,84,Completed,OTA Partner,3027.35,194.76,2832.59
5837,2024-09-12,2024-09-12,2024-09-13,22,77,Completed,App,3090.88,499.43,2591.45
5838,2024-09-13,2024-09-13,2024-09-14,22,96,Completed,Web,3651.74,367.19,3284.55
5839,2024-09-14,2024-09-14,2024-09-16,22,95,Completed,OTA Partner,2886.07,480.08,2405.99
5840,2024-09-15,2024-09-15,2024-09-18,22,90,No-Show,Walk-In,3623.92,19.45,3604.47
5841,2024-09-16,2024-09-16,2024-09-19,22,86,Completed,App,2919.13,318.17,2600.96
5842,2024-09-17,2024-09-17,2024-09-19,22,77,Completed,OTA Partner,3093.32,330.61,2762.71
5843,2024-09-18,2024-09-18,2024-09-19,22,88,Completed,Walk-In,2546.71,134.0,2412.71
5844,2024-09-19,2024-09-19,2024-09-20,22,77,Completed,App,3159.86,316.19,2843.67
5845,2024-09-20,2024-09-20,2024-09-21,22,93,Completed,Walk-In,3684.0,95.31,3588.69
5846,2024-09-21,2024-09-21,2024-09-22,22,99,Completed,Web,3167.83,266.32,2901.51
5847,2024-09-22,2024-09-22,2024-09-23,22,85,Completed,OTA Partner,3403.54,200.63,3202.91
5848,2024-09-23,2024-09-23,2024-09-24,22,80,Completed,OTA Partner,3074.21,523.08,2551.13
5849,2024-09-24,2024-09-24,2024-09-25,22,77,Completed,App,2498.32,419.57,2078.75
5850,2024-09-25,2024-09-25,2024-09-28,22,68,Completed,Web,2995.03,380.77,2614.25
5851,2024-09-26,2024-09-26,2024-09-28,22,83,Completed,App,2817.19,472.41,2344.78
5852,2024-09-27,2024-09-27,2024-09-29,22,98,Completed,Web,2913.41,346.41,2567.0
5853,2024-09-28,2024-09-28,2024-09-29,22,91,Completed,Walk-In,2993.74,45.76,2947.99
5854,2024-09-29,2024-09-29,2024-10-01,22,86,Completed,OTA Partner,3362.85,264.42,3098.43
5855,2024-09-30,2024-09-30,2024-10-01,22,75,Completed,App,2444.8,287.37,2157.43
5856,2024-10-01,2024-10-01,2024-10-03,22,73,Completed,Walk-In,2692.88,155.55,2537.33
5857,2024-10-02,2024-10-02,2024-10-04,22,74,Completed,OTA Partner,2989.72,366.6,2623.12
5858,2024-10-03,2024-10-03,2024-10-05,22,80,Completed,App,2708.44,271.13,2437.31
5859,2024-10-04,2024-10-04,2024-10-05,22,102,No-Show,App,3695.22,553.24,3141.98
5860,2024-10-05,2024-10-05,2024-10-07,22,79,Cancelled,OTA Partner,3322.95,544.72,2778.23
5861,2024-10-06,2024-10-06,2024-10-07,22,81,Completed,App,3074.57,405.7,2668.86
5862,2024-10-07,2024-10-07,2024-10-09,22,83,Completed,OTA Partner,2632.42,332.27,2300.15
5863,2024-10-08,2024-10-08,2024-10-09,22,77,Completed,App,2487.84,313.23,2174.6
5864,2024-10-09,2024-10-09,2024-10-10,22,78,Completed,OTA Partner,2660.69,345.5,2315.18
5865,2024-10-10,2024-10-10,2024-10-12,22,72,Completed,App,3099.92,252.14,2847.78
5866,2024-10-11,2024-10-11,2024-10-12,22,78,Completed,OTA Partner,3635.76,642.12,2993.64
5867,2024-10-12,2024-10-12,2024-10-15,22,83,Completed,App,3217.0,343.1,2873.89
5868,2024-10-13,2024-10-13,2024-10-14,22,73,Completed,Web,2832.38,231.28,2601.1
5869,2024-10-14,2024-10-14,2024-10-16,22,74,Completed,App,2461.92,380.4,2081.53
5870,2024-10-15,2024-10-15,2024-10-16,22,67,Completed,OTA Partner,3061.44,548.87,2512.57
5871,2024-10-16,2024-10-16,2024-10-17,22,70,Completed,App,2973.52,359.74,2613.77
5872,2024-10-17,2024-10-17,2024-10-18,22,85,Completed,OTA Partner,3105.76,288.48,2817.27
5873,2024-10-18,2024-10-18,2024-10-21,22,91,Completed,Web,2907.49,459.73,2447.76
5874,2024-10-19,2024-10-19,2024-10-20,22,76,Completed,Web,3223.03,569.81,2653.23
5875,2024-10-20,2024-10-20,2024-10-22,22,85,Completed,OTA Partner,2834.55,561.12,2273.43
5876,2024-10-21,2024-10-21,2024-10-22,22,75,Cancelled,Web,2798.06,491.17,2306.88
5877,2024-10-22,2024-10-22,2024-10-23,22,75,Completed,Web,2560.42,341.54,2218.88
5878,2024-10-23,2024-10-23,2024-10-25,22,66,Completed,Web,2632.04,296.98,2335.06
5879,2024-10-24,2024-10-24,2024-10-25,22,79,Completed,Walk-In,2982.11,24.08,2958.02
5880,2024-10-25,2024-10-25,2024-10-26,22,63,Completed,Web,3287.73,293.75,2993.98
5881,2024-10-26,2024-10-26,2024-10-27,22,92,Completed,App,3237.27,382.47,2854.8
5882,2024-10-27,2024-10-27,2024-10-28,22,96,Completed,App,3187.67,573.12,2614.55
5883,2024-10-28,2024-10-28,2024-10-29,22,88,Completed,Web,2840.94,413.06,2427.89
5884,2024-10-29,2024-10-29,2024-10-31,22,76,Completed,App,2849.05,330.75,2518.29
5885,2024-10-30,2024-10-30,2024-11-01,22,63,Completed,OTA Partner,3108.04,393.04,2715.0
5886,2024-10-31,2024-10-31,2024-11-01,22,98,Completed,OTA Partner,3108.72,560.99,2547.74
5887,2024-11-01,2024-11-01,2024-11-04,22,109,Completed,App,4466.25,780.7,3685.55
5888,2024-11-02,2024-11-02,2024-11-03,22,97,Completed,Web,3829.38,612.65,3216.73
5889,2024-11-03,2024-11-03,2024-11-05,22,117,Completed,App,4546.45,721.07,3825.38
5890,2024-11-04,2024-11-04,2024-11-06,22,84,Completed,App,3725.6,515.22,3210.37
5891,2024-11-05,2024-11-05,2024-11-06,22,86,Completed,App,3533.07,416.56,3116.51
5892,2024-11-06,2024-11-06,2024-11-09,22,77,Completed,Web,3460.32,461.12,2999.21
5893,2024-11-07,2024-11-07,2024-11-08,22,83,Cancelled,OTA Partner,3117.36,398.54,2718.82
5894,2024-11-08,2024-11-08,2024-11-09,22,100,Completed,App,4032.15,682.94,3349.21
5895,2024-11-09,2024-11-09,2024-11-10,22,106,Cancelled,App,4270.4,461.97,3808.43
5896,2024-11-10,2024-11-10,2024-11-12,22,121,Completed,OTA Partner,4005.71,401.04,3604.66
5897,2024-11-11,2024-11-11,2024-11-13,22,90,Completed,App,3673.74,521.75,3151.99
5898,2024-11-12,2024-11-12,2024-11-13,22,104,Completed,Walk-In,3531.16,201.16,3329.99
5899,2024-11-13,2024-11-13,2024-11-14,22,87,Completed,App,3171.75,409.52,2762.23
5900,2024-11-14,2024-11-14,2024-11-16,22,114,Completed,App,3557.12,411.19,3145.93
5901,2024-11-15,2024-11-15,2024-11-18,22,109,Cancelled,OTA Partner,4339.39,281.14,4058.25
5902,2024-11-16,2024-11-16,2024-11-17,22,110,Completed,OTA Partner,4165.03,415.82,3749.22
5903,2024-11-17,2024-11-17,2024-11-20,22,116,Completed,OTA Partner,3554.85,256.65,3298.2
5904,2024-11-18,2024-11-18,2024-11-20,22,107,Completed,App,3447.21,587.52,2859.69
5905,2024-11-19,2024-11-19,2024-11-21,22,99,Cancelled,Web,3075.02,537.08,2537.95
5906,2024-11-20,2024-11-20,2024-11-21,22,89,Cancelled,OTA Partner,3166.35,560.43,2605.92
5907,2024-11-21,2024-11-21,2024-11-22,22,90,Completed,Web,3512.16,573.97,2938.2
5908,2024-11-22,2024-11-22,2024-11-23,22,100,Completed,Web,3972.52,486.3,3486.22
5909,2024-11-23,2024-11-23,2024-11-24,22,100,Completed,OTA Partner,4025.26,665.58,3359.67
5910,2024-11-24,2024-11-24,2024-11-26,22,107,Completed,Web,3658.08,311.34,3346.75
5911,2024-11-25,2024-11-25,2024-11-26,22,95,Cancelled,App,3111.25,493.55,2617.7
5912,2024-11-26,2024-11-26,2024-11-27,22,79,Completed,OTA Partner,3945.34,771.15,3174.19
5913,2024-11-27,2024-11-27,2024-11-28,22,101,Completed,Walk-In,3431.12,56.71,3374.42
5914,2024-11-28,2024-11-28,2024-11-30,22,98,Cancelled,App,3970.76,506.21,3464.55
5915,2024-11-29,2024-11-29,2024-12-01,22,93,Cancelled,OTA Partner,4157.82,547.81,3610.01
5916,2024-11-30,2024-11-30,2024-12-01,22,116,Completed,Web,3934.66,416.02,3518.64
5917,2024-12-01,2024-12-01,2024-12-02,22,129,Completed,Web,4456.97,678.21,3778.77
5918,2024-12-02,2024-12-02,2024-12-04,22,84,Completed,OTA Partner,3361.38,583.65,2777.73
5919,2024-12-03,2024-12-03,2024-12-05,22,88,Cancelled,OTA Partner,3378.58,463.14,2915.43
5920,2024-12-04,2024-12-04,2024-12-06,22,101,Completed,OTA Partner,3684.89,242.76,3442.14
5921,2024-12-05,2024-12-05,2024-12-07,22,100,Completed,OTA Partner,3425.46,547.3,2878.16
5922,2024-12-06,2024-12-06,2024-12-08,22,112,Cancelled,Walk-In,3655.35,212.81,3442.54
5923,2024-12-07,2024-12-07,2024-12-09,22,107,Cancelled,Web,4182.92,339.22,3843.7
5924,2024-12-08,2024-12-08,2024-12-09,22,120,Completed,App,4538.03,743.21,3794.82
5925,2024-12-09,2024-12-09,2024-12-10,22,105,Completed,App,3351.82,349.36,3002.47
5926,2024-12-10,2024-12-10,2024-12-11,22,98,Completed,App,3352.17,572.52,2779.65
5927,2024-12-11,2024-12-11,2024-12-12,22,90,Completed,App,3891.99,471.93,3420.05
5928,2024-12-12,2024-12-12,2024-12-14,22,82,Completed,OTA Partner,3247.51,180.81,3066.7
5929,2024-12-13,2024-12-13,2024-12-16,22,117,Cancelled,OTA Partner,3868.7,353.77,3514.93
5930,2024-12-14,2024-12-14,2024-12-15,22,122,No-Show,Web,3969.77,365.97,3603.8
5931,2024-12-15,2024-12-15,2024-12-17,22,124,Completed,OTA Partner,4439.25,628.35,3810.9
5932,2024-12-16,2024-12-16,2024-12-18,22,89,Completed,OTA Partner,3721.2,423.96,3297.24
5933,2024-12-17,2024-12-17,2024-12-20,22,80,Completed,Walk-In,3525.12,262.91,3262.2
5934,2024-12-18,2024-12-18,2024-12-20,22,87,Completed,App,3511.92,281.18,3230.74
5935,2024-12-19,2024-12-19,2024-12-22,22,84,Completed,App,3858.91,468.84,3390.07
5936,2024-12-20,2024-12-20,2024-12-21,22,88,Completed,OTA Partner,3595.08,245.61,3349.47
5937,2024-12-21,2024-12-21,2024-12-24,22,128,Completed,OTA Partner,4229.5,701.31,3528.18
5938,2024-12-22,2024-12-22,2024-12-23,22,108,Completed,Web,4102.93,347.63,3755.29
5939,2024-12-23,2024-12-23,2024-12-25,22,90,Completed,Web,3431.98,520.86,2911.12
5940,2024-12-24,2024-12-24,2024-12-25,22,103,No-Show,Walk-In,3639.58,3.43,3636.15
5941,2024-12-25,2024-12-25,2024-12-26,22,86,Completed,Web,3775.04,564.9,3210.14
5942,2024-12-26,2024-12-26,2024-12-27,22,103,Completed,OTA Partner,3761.14,669.37,3091.77
5943,2024-12-27,2024-12-27,2024-12-28,22,101,Cancelled,App,4115.51,620.45,3495.06
5944,2024-12-28,2024-12-28,2024-12-29,22,100,Completed,App,4527.57,693.89,3833.69
5945,2024-12-29,2024-12-29,2024-12-31,22,107,Completed,App,4402.05,441.48,3960.56
5946,2024-12-30,2024-12-30,2025-01-02,22,88,Completed,App,3095.3,357.89,2737.41
5947,2024-12-31,2024-12-31,2025-01-01,22,99,Completed,App,3236.94,291.43,2945.52
5948,2025-01-01,2025-01-01,2025-01-02,22,86,Completed,OTA Partner,3163.65,421.41,2742.24
5949,2025-01-02,2025-01-02,2025-01-03,22,73,Completed,App,3993.58,358.63,3634.95
5950,2025-01-03,2025-01-03,2025-01-04,22,114,Completed,App,3931.39,686.36,3245.03
5951,2025-01-04,2025-01-04,2025-01-05,22,112,Cancelled,Web,4135.15,402.42,3732.73
5952,2025-01-05,2025-01-05,2025-01-06,22,118,Completed,Web,4716.42,460.81,4255.61
5953,2025-01-06,2025-01-06,2025-01-08,22,94,Completed,Web,3161.85,457.64,2704.21
5954,2025-01-07,2025-01-07,2025-01-10,22,93,Completed,Web,3431.79,411.07,3020.72
5955,2025-01-08,2025-01-08,2025-01-11,22,115,Completed,App,3492.17,626.58,2865.59
5956,2025-01-09,2025-01-09,2025-01-12,22,113,Completed,Web,3768.96,430.34,3338.63
5957,2025-01-10,2025-01-10,2025-01-11,22,110,Completed,OTA Partner,4674.01,425.77,4248.24
5958,2025-01-11,2025-01-11,2025-01-12,22,124,Completed,Walk-In,4473.28,290.14,4183.13
